file,course,source,start,end,text
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,20:32,20:38,amongst these the first one to be amongst these the first one to be removed would have been one and that removed would have been one and that removed would have been one and that should have been connected to two so should have been connected to two so should have been connected to two so would have been an edge and if you look
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,20:38,20:49,would have been an edge and if you look would have been an edge and if you look at the remaining sequence now at the remaining sequence now at the remaining sequence now is missing and therefore must have is missing and therefore must have is missing and therefore must have been a leaf node for that particular
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,20:49,20:56,been a leaf node for that particular been a leaf node for that particular tree so we can say that two must have tree so we can say that two must have tree so we can say that two must have been connected to four ok is still been connected to four ok is still
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,20:56,21:07,been connected to four ok is still present and amongst the numbers that are present and amongst the numbers that are present and amongst the numbers that are not present the least one is and not present the least one is and not present the least one is and lists to be connected to the next
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,21:07,21:19,lists to be connected to the next lists to be connected to the next missing number is so is also missing number is so is also missing number is so is also connected to and then you have is connected to and then you have is connected to and then you have is also connected to and after this point
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,21:19,21:23,also connected to and after this point also connected to and after this point is no longer going to be present and is no longer going to be present and is no longer going to be present and therefore must have been connected to therefore must have been connected to
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,21:23,21:35,therefore must have been connected to and then at this point theres only and then at this point theres only and then at this point theres only one node that is remaining that is and one node that is remaining that is and one node that is remaining that is and that must have been connected to
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,21:35,21:42,that must have been connected to that must have been connected to so from this number we could in some so from this number we could in some so from this number we could in some sense generate the tree we have been sense generate the tree we have been
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,21:42,21:51,sense generate the tree we have been given a formal proof we will do that given a formal proof we will do that given a formal proof we will do that shortly vertex is connected to shortly vertex is connected to shortly vertex is connected to and vertex is connected to into and
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,21:51,21:57,and vertex is connected to into and and vertex is connected to into and vertex is connected to that was all vertex is connected to that was all vertex is connected to that was all the so at least in this case we have the so at least in this case we have
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,21:57,22:08,the so at least in this case we have verified that things work i see verified that things work i see verified that things work i see so lets formally prove the theorem the so lets formally prove the theorem the so lets formally prove the theorem the number of spanning
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,22:08,22:34,trees for kn is equal to n raise to n trees for kn is equal to n raise to n minus so let us assume that the minus so let us assume that the minus so let us assume that the vertices are from a set s which we will
