file,course,source,start,end,text
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,26:48,27:04,show that alpha of n is true for every n belonging to the set of natural numbers belonging to the set of natural numbers belonging to the set of natural numbers we can define t as the set of all we can define t as the set of all we can define t as the set of all natural numbers so that alpha n holds
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,27:04,27:36,then we would be done because the then we would be done because the smallest inductive set is omega and omega is the same as a set of all and omega is the same as a set of all natural numbers so once we show that t natural numbers so once we show that t
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,27:36,27:54,natural numbers so once we show that t is inductive we would be done suppose is inductive we would be done suppose is inductive we would be done suppose for example we want to show that every for example we want to show that every for example we want to show that every natural number except zero is the
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,27:54,28:15,natural number except zero is the natural number except zero is the successor of a natural number suppose this is what we want to show suppose this is what we want to show then we can define t as all those then we can define t as all those then we can define t as all those natural numbers that are either equal to
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,28:15,28:37,natural numbers that are either equal to natural numbers that are either equal to or our successors suppose this is what t is and then we suppose this is what t is and then we want to show that t is inductive so this want to show that t is inductive so this
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,28:37,28:42,want to show that t is inductive so this is the question we have is the inductive is the question we have is the inductive is the question we have is the inductive to prove that t is inductive we have to to prove that t is inductive we have to
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,28:42,28:47,to prove that t is inductive we have to show two things first of all we have to show two things first of all we have to show two things first of all we have to show that empty set belongs to t but show that empty set belongs to t but
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,28:47,28:53,show that empty set belongs to t but empty set is the same is zero and zero empty set is the same is zero and zero empty set is the same is zero and zero certainly belongs to t because t certainly belongs to t because t certainly belongs to t because t contains all those natural numbers that
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,28:53,29:03,contains all those natural numbers that contains all those natural numbers that are either zero or our successors so are either zero or our successors so are either zero or our successors so zero is explicitly included here so zero is explicitly included here so zero is explicitly included here so which is the empty set belongs to t so t
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,29:03,29:11,which is the empty set belongs to t so t which is the empty set belongs to t so t satisfies the first requirement then satisfies the first requirement then satisfies the first requirement then what is the second requirement the what is the second requirement the what is the second requirement the second requirement says that if p
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,29:11,29:21,second requirement says that if p second requirement says that if p belongs to t then p plus which is n also belongs to t then p plus which is n also belongs to t then p plus which is n also belongs to t that is also satisfied belongs to t that is also satisfied
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,29:21,29:31,belongs to t that is also satisfied therefore t is indeed inductive so t is therefore t is indeed inductive so t is therefore t is indeed inductive so t is an inductive subset of the set of an inductive subset of the set of an inductive subset of the set of natural numbers but we have just seen
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,29:31,29:39,natural numbers but we have just seen natural numbers but we have just seen that there is no inductive proper subset that there is no inductive proper subset that there is no inductive proper subset of the set of all natural numbers of the set of all natural numbers of the set of all natural numbers therefore t must indeed be the set of
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,29:39,29:45,therefore t must indeed be the set of therefore t must indeed be the set of all natural numbers so this is a all natural numbers so this is a all natural numbers so this is a property that is satisfied by the set of property that is satisfied by the set of
